LOCATEID,FIPSCOUNTY,POOLSIZE,ISPOS,LOGITUDE,LATITUDE,WEEK_NEW,UNIQ_ID
IDPH 103,COOK,14,0,-87.7177,41.7206,19,ID_034_I003
IDPH 103,COOK,9,0,-87.7177,41.7206,19,ID_034_I013
IDPH 104,DUPAGE,50,0,-87.9896,41.8732,19,ID_034_I014
IDPH 105,COOK,7,0,-87.7602,41.7151,19,ID_034_I015
IDPH 106,DUPAGE,9,0,-88.0367,41.8061,19,ID_034_I004
IDPH 106,DUPAGE,5,0,-88.0367,41.8061,19,ID_034_I016
IDPH 109,DUPAGE,50,0,-87.9841,41.6868,19,ID_034_I005
IDPH 109,DUPAGE,12,0,-87.9841,41.6868,19,ID_034_I017
IDPH 111,COOK,14,0,-87.9976,41.6504,19,ID_034_I018
IDPH 112,COOK,50,0,-87.7022,41.7351,19,ID_034_I007
IDPH 112,COOK,50,0,-87.7022,41.7351,19,ID_034_I019
IDPH10,MCHENRY,27,0,-88.361033,42.197894,19,ID_034_I010
KENDALL03,KENDALL,23,0,-88.2787,41.7137,19,ID_034_I022
lg,COOK,50,0,-87.86581,41.81025,19,De_018_dv14
lg,COOK,50,0,-87.86581,41.81025,19,De_018_dv15
lg,COOK,50,0,-87.86581,41.81025,19,De_018_dv16
lh,COOK,53,0,-87.89658,41.78742,19,De_018_dv10
lp,COOK,41,0,-87.89391,41.82378,19,De_018_dv17
mp,COOK,2,0,-87.86557,41.89633,19,De_018_dv28
NN,COOK,50,0,-87.816896,41.850487,19,De_018_dv39
NN,COOK,48,0,-87.816896,41.850487,19,De_018_dv40
NWAH2,COOK,50,0,-87.998563,42.083591,19,No_061_40
NWAH2,COOK,50,0,-87.998563,42.083591,19,No_061_42
NWBR2,COOK,50,0,-88.16306,42.1139,19,No_061_27
NWBR2,COOK,50,0,-88.16306,42.1139,19,No_061_28
NWBR3,COOK,42,0,-88.1284,42.13776,19,No_061_46
NWBT1,COOK,43,0,-88.17953,41.99677,19,No_061_34
NWDP,COOK,50,0,-87.92988,42.04765,19,No_061_57
NWGL2,COOK,50,0,-87.849346,42.065177,19,No_061_62
NWHE1,COOK,49,0,-88.23263,42.05819,19,No_061_47
NWHE2,COOK,50,0,-88.0713,42.04724,19,No_061_61
NWNB1,COOK,48,0,-87.860278,42.115833,19,No_061_45
NWRM1,COOK,50,0,-88.027866,42.079233,19,No_061_63
NWST1,COOK,58,0,-88.148,42.033,19,No_061_33
on,COOK,50,0,-87.79174,41.90527,19,De_018_dv32
